geoid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
14000US25021421100,2.0,2.0,6.0,1.0,8.0,7.0,2.0,3.0,2.0,5.0,2.0,18.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,16.0,5.0,2.0,2.0,15.0,17.0,2.0,2.0,2.0,7.0,3.0,2.0,2.0,5.0,17.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,5.0,5.0,8.0
14000US25025170100,8.0,2.0,3.0,2.0,11.0,7.0,4.0,7.0,6.0,2.0,6.0,2.0,2.0,2.0,7.0,7.0,2.0,2.0,10.0,4.0,7.0,2.0,2.0,2.0,16.0,2.0,2.0,2.0,19.0,4.0,2.0,4.0,2.0,7.0,3.0,17.0,7.0,2.0,8.0,2.0,7.0,10.0,2.0,7.0,2.0,2.0,15.0,2.0,2.0,2.0,8.0
14000US25017338200,8.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,4.0,5.0,7.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,5.0,5.0,2.0,4.0,2.0,2.0,8.0,7.0,3.0,2.0,2.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,5.0,2.0,2.0,5.0,5.0,2.0
14000US25017373100,3.0,3.0,2.0,13.0,22.0,3.0,3.0,2.0,1.0,3.0,1.0,14.0,1.0,9.0,7.0,3.0,3.0,11.0,4.0,9.0,3.0,3.0,7.0,16.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,7.0,3.0,14.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,9.0,2.0
14000US25009204701,4.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
14000US25009266400,19.0,19.0,9.0,21.0,12.0,23.0,23.0,29.0,18.0,3.0,22.0,14.0,22.0,9.0,20.0,3.0,20.0,2.0,4.0,3.0,16.0,3.0,2.0,16.0,22.0,20.0,15.0,16.0,24.0,20.0,18.0,4.0,14.0,20.0,21.0,3.0,7.0,19.0,14.0,22.0,2.0,19.0,2.0,19.0,21.0,18.0,21.0,23.0,20.0,20.0,2.0
14000US25017361200,8.0,5.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,5.0,5.0,2.0,4.0,5.0,2.0,3.0,7.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,3.0,3.0,5.0,9.0,2.0
14000US25017335100,3.0,3.0,3.0,3.0,11.0,3.0,4.0,7.0,6.0,3.0,6.0,2.0,2.0,2.0,7.0,7.0,3.0,9.0,10.0,4.0,3.0,2.0,7.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,7.0,3.0,8.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,8.0
14000US25009252400,10.0,6.0,5.0,9.0,2.0,10.0,9.0,5.0,10.0,9.0,4.0,9.0,8.0,8.0,11.0,9.0,9.0,7.0,8.0,12.0,1.0,8.0,10.0,9.0,9.0,9.0,5.0,8.0,7.0,1.0,1.0,11.0,8.0,5.0,10.0,7.0,2.0,3.0,5.0,5.0,1.0,3.0,6.0,5.0,7.0,10.0,6.0,8.0,5.0,9.0,6.0
14000US25025000504,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,11.0,1.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0
14000US25017339700,8.0,4.0,1.0,5.0,22.0,29.0,18.0,23.0,9.0,13.0,8.0,2.0,19.0,18.0,9.0,7.0,12.0,17.0,13.0,18.0,7.0,11.0,3.0,2.0,26.0,18.0,4.0,4.0,20.0,4.0,17.0,4.0,8.0,7.0,22.0,16.0,7.0,10.0,8.0,19.0,5.0,10.0,25.0,1.0,18.0,20.0,20.0,21.0,18.0,4.0,4.0
14000US25025040100,8.0,2.0,3.0,2.0,11.0,3.0,4.0,7.0,6.0,2.0,6.0,2.0,2.0,2.0,7.0,7.0,2.0,9.0,10.0,4.0,7.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,7.0,3.0,17.0,7.0,2.0,8.0,2.0,2.0,10.0,2.0,1.0,2.0,2.0,18.0,2.0,2.0,2.0,8.0
14000US33017086000,3.0,3.0,9.0,11.0,9.0,3.0,3.0,11.0,1.0,3.0,11.0,12.0,11.0,3.0,3.0,3.0,3.0,9.0,4.0,3.0,3.0,3.0,4.0,12.0,6.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,12.0,8.0,3.0,9.0,3.0,14.0,13.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,11.0,2.0
14000US33017081400,3.0,3.0,9.0,11.0,9.0,3.0,3.0,11.0,1.0,3.0,11.0,12.0,11.0,3.0,3.0,3.0,3.0,9.0,4.0,3.0,3.0,3.0,4.0,12.0,6.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,12.0,8.0,3.0,9.0,3.0,14.0,13.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,11.0,2.0
14000US25017356400,22.0,10.0,9.0,11.0,27.0,9.0,10.0,9.0,8.0,10.0,9.0,10.0,9.0,11.0,10.0,10.0,11.0,8.0,24.0,21.0,10.0,9.0,8.0,10.0,6.0,10.0,9.0,9.0,20.0,9.0,4.0,20.0,9.0,11.0,9.0,8.0,15.0,9.0,12.0,14.0,9.0,15.0,8.0,8.0,9.0,18.0,9.0,16.0,9.0,10.0,26.0
14000US25021422800,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0
14000US25017325100,14.0,9.0,15.0,14.0,15.0,2.0,13.0,16.0,14.0,13.0,8.0,9.0,14.0,10.0,9.0,9.0,10.0,7.0,13.0,1.0,9.0,11.0,9.0,9.0,2.0,9.0,4.0,10.0,4.0,4.0,5.0,9.0,8.0,7.0,8.0,7.0,11.0,10.0,15.0,4.0,7.0,8.0,2.0,2.0,8.0,8.0,8.0,5.0,5.0,14.0,2.0
14000US25021457200,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0
14000US25017332300,7.0,9.0,15.0,14.0,15.0,3.0,13.0,2.0,14.0,13.0,8.0,7.0,14.0,10.0,9.0,9.0,10.0,7.0,13.0,7.0,9.0,7.0,9.0,9.0,3.0,9.0,7.0,10.0,2.0,7.0,7.0,9.0,8.0,6.0,8.0,7.0,11.0,7.0,15.0,1.0,7.0,8.0,1.0,1.0,8.0,8.0,8.0,16.0,7.0,14.0,2.0
14000US25023506102,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0
14000US25025091700,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,4.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,4.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,5.0,2.0,5.0,5.0,5.0,2.0
14000US25025081900,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,4.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,4.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,5.0,2.0,5.0,5.0,5.0,2.0
14000US25025010801,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0
14000US25023500104,1.0,1.0,1.0,5.0,1.0,1.0,1.0,22.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,13.0,7.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0
14000US25009212100,4.0,2.0,3.0,2.0,3.0,3.0,4.0,7.0,6.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,10.0,4.0,7.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,7.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,10.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
14000US25023511702,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,4.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,4.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,5.0,2.0,5.0,5.0,5.0,2.0
14000US25021402200,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14000US25017383902,3.0,3.0,2.0,3.0,12.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0
14000US33017081500,3.0,3.0,9.0,11.0,9.0,3.0,3.0,11.0,1.0,3.0,1.0,12.0,11.0,3.0,3.0,3.0,3.0,9.0,4.0,3.0,3.0,3.0,4.0,12.0,6.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,12.0,8.0,3.0,9.0,3.0,14.0,13.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,11.0,2.0
14000US25021417400,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14000US25021417802,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14000US25017338500,3.0,13.0,9.0,11.0,9.0,30.0,3.0,11.0,13.0,3.0,13.0,12.0,11.0,8.0,11.0,13.0,16.0,9.0,1.0,9.0,22.0,8.0,10.0,12.0,6.0,23.0,17.0,12.0,12.0,13.0,8.0,22.0,1.0,12.0,8.0,1.0,9.0,3.0,14.0,11.0,19.0,21.0,11.0,11.0,7.0,3.0,11.0,12.0,10.0,11.0,20.0
14000US33017084400,3.0,3.0,9.0,11.0,9.0,3.0,3.0,11.0,1.0,3.0,11.0,12.0,11.0,3.0,3.0,3.0,3.0,9.0,4.0,3.0,3.0,3.0,4.0,12.0,6.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,12.0,8.0,3.0,9.0,3.0,14.0,13.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,11.0,2.0
14000US25009206300,4.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
14000US25025091400,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,4.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,4.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,5.0,2.0,5.0,5.0,5.0,2.0
14000US25023545400,1.0,1.0,1.0,5.0,22.0,1.0,18.0,23.0,9.0,1.0,1.0,18.0,1.0,18.0,19.0,18.0,1.0,17.0,24.0,1.0,1.0,15.0,17.0,16.0,1.0,18.0,11.0,1.0,20.0,1.0,1.0,20.0,14.0,1.0,1.0,16.0,1.0,16.0,1.0,19.0,5.0,15.0,13.0,15.0,1.0,18.0,1.0,21.0,18.0,1.0,1.0
14000US33015052000,10.0,10.0,11.0,11.0,11.0,3.0,3.0,11.0,10.0,10.0,4.0,9.0,11.0,8.0,11.0,9.0,9.0,9.0,8.0,12.0,1.0,8.0,10.0,9.0,6.0,9.0,3.0,9.0,8.0,1.0,1.0,12.0,8.0,7.0,8.0,7.0,9.0,3.0,5.0,5.0,9.0,3.0,8.0,8.0,7.0,9.0,11.0,3.0,10.0,11.0,6.0
14000US33015054000,10.0,10.0,11.0,11.0,11.0,3.0,3.0,11.0,10.0,10.0,4.0,9.0,11.0,8.0,11.0,9.0,9.0,9.0,8.0,12.0,1.0,8.0,10.0,9.0,6.0,9.0,3.0,9.0,8.0,3.0,3.0,12.0,8.0,7.0,8.0,7.0,9.0,3.0,14.0,5.0,9.0,3.0,8.0,8.0,7.0,9.0,11.0,3.0,10.0,11.0,6.0
14000US25023530600,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,13.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0
14000US25017342400,10.0,6.0,5.0,9.0,28.0,10.0,9.0,3.0,2.0,9.0,4.0,9.0,8.0,8.0,11.0,9.0,9.0,7.0,8.0,12.0,2.0,8.0,10.0,9.0,9.0,9.0,5.0,8.0,7.0,17.0,12.0,11.0,24.0,5.0,10.0,2.0,2.0,22.0,5.0,5.0,24.0,2.0,6.0,5.0,7.0,10.0,6.0,8.0,5.0,22.0,6.0
14000US25017383800,13.0,11.0,12.0,12.0,12.0,11.0,11.0,12.0,11.0,11.0,11.0,6.0,12.0,12.0,12.0,11.0,13.0,4.0,11.0,13.0,11.0,10.0,11.0,1.0,10.0,11.0,10.0,11.0,10.0,11.0,10.0,13.0,10.0,10.0,14.0,9.0,10.0,11.0,13.0,10.0,10.0,11.0,9.0,9.0,10.0,11.0,1.0,10.0,11.0,12.0,12.0
14000US25023540101,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0
14000US25009217600,3.0,3.0,3.0,3.0,9.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,11.0,1.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0
14000US25017339200,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,7.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,8.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0
14000US25009251100,10.0,6.0,5.0,9.0,2.0,10.0,9.0,5.0,10.0,9.0,4.0,9.0,8.0,8.0,11.0,9.0,9.0,7.0,8.0,12.0,1.0,8.0,10.0,9.0,9.0,9.0,5.0,8.0,7.0,1.0,1.0,11.0,8.0,5.0,10.0,7.0,2.0,3.0,5.0,5.0,1.0,3.0,6.0,5.0,7.0,10.0,6.0,8.0,5.0,9.0,6.0
14000US25009250300,10.0,6.0,5.0,9.0,2.0,10.0,9.0,5.0,10.0,9.0,4.0,9.0,8.0,8.0,11.0,9.0,9.0,7.0,8.0,12.0,1.0,8.0,10.0,9.0,9.0,9.0,5.0,8.0,7.0,1.0,1.0,11.0,8.0,5.0,10.0,7.0,2.0,3.0,5.0,5.0,1.0,3.0,6.0,5.0,7.0,10.0,6.0,8.0,5.0,9.0,6.0
14000US25021413402,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0
14000US33015003701,8.0,3.0,9.0,11.0,9.0,26.0,25.0,30.0,14.0,23.0,11.0,22.0,11.0,3.0,7.0,3.0,22.0,9.0,25.0,3.0,3.0,19.0,4.0,21.0,6.0,3.0,3.0,3.0,27.0,3.0,3.0,3.0,19.0,12.0,8.0,24.0,3.0,9.0,8.0,13.0,4.0,10.0,20.0,4.0,1.0,3.0,3.0,25.0,3.0,3.0,25.0
14000US33015057000,3.0,3.0,9.0,11.0,9.0,26.0,25.0,11.0,14.0,23.0,11.0,12.0,11.0,3.0,3.0,3.0,22.0,9.0,25.0,3.0,3.0,19.0,4.0,12.0,6.0,3.0,3.0,3.0,27.0,3.0,3.0,3.0,3.0,12.0,8.0,24.0,9.0,9.0,8.0,13.0,4.0,10.0,20.0,4.0,1.0,3.0,3.0,25.0,3.0,11.0,25.0
14000US25023530200,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,13.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0
14000US25017321100,17.0,16.0,22.0,12.0,12.0,11.0,11.0,13.0,20.0,15.0,10.0,14.0,10.0,15.0,12.0,20.0,14.0,19.0,11.0,19.0,11.0,13.0,16.0,14.0,16.0,11.0,10.0,11.0,15.0,8.0,10.0,19.0,10.0,10.0,14.0,19.0,9.0,17.0,17.0,10.0,10.0,19.0,9.0,9.0,10.0,9.0,21.0,10.0,20.0,16.0,22.0
14000US25021418003,5.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,12.0,4.0,4.0,4.0,3.0,10.0,18.0,7.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,17.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,3.0,3.0,10.0,3.0,1.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0
14000US25017339300,8.0,2.0,2.0,2.0,2.0,3.0,2.0,7.0,1.0,2.0,6.0,2.0,1.0,2.0,7.0,7.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,8.0,7.0,3.0,7.0,7.0,2.0,8.0,2.0,7.0,8.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,8.0
14000US25009211401,4.0,2.0,3.0,2.0,3.0,3.0,4.0,7.0,6.0,2.0,1.0,2.0,2.0,2.0,7.0,7.0,2.0,2.0,10.0,4.0,7.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,7.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,10.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
14000US25021418200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14000US25009252102,10.0,6.0,5.0,9.0,2.0,10.0,9.0,5.0,10.0,9.0,4.0,9.0,8.0,8.0,11.0,9.0,9.0,7.0,8.0,12.0,1.0,8.0,10.0,9.0,9.0,9.0,5.0,8.0,7.0,1.0,1.0,11.0,8.0,5.0,10.0,7.0,2.0,3.0,5.0,5.0,1.0,3.0,6.0,5.0,7.0,10.0,6.0,8.0,5.0,9.0,6.0
14000US25025170601,8.0,2.0,3.0,2.0,11.0,7.0,2.0,7.0,6.0,2.0,6.0,2.0,2.0,2.0,7.0,7.0,2.0,2.0,10.0,2.0,7.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,25.0,4.0,2.0,8.0,2.0,7.0,3.0,2.0,7.0,2.0,8.0,2.0,2.0,10.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0
14000US25017340100,8.0,2.0,2.0,2.0,22.0,3.0,4.0,2.0,9.0,2.0,6.0,2.0,19.0,9.0,7.0,7.0,12.0,11.0,2.0,9.0,7.0,2.0,7.0,2.0,3.0,18.0,2.0,2.0,2.0,4.0,2.0,4.0,8.0,1.0,22.0,7.0,7.0,10.0,8.0,2.0,1.0,10.0,2.0,1.0,18.0,2.0,3.0,21.0,1.0,9.0,2.0
14000US25017352700,8.0,8.0,1.0,17.0,4.0,3.0,16.0,20.0,17.0,4.0,3.0,2.0,3.0,4.0,7.0,3.0,2.0,10.0,3.0,5.0,7.0,4.0,5.0,4.0,3.0,6.0,14.0,2.0,2.0,4.0,13.0,4.0,4.0,7.0,4.0,3.0,3.0,2.0,1.0,16.0,3.0,10.0,3.0,1.0,6.0,2.0,3.0,4.0,16.0,4.0,11.0
14000US25023525203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0
14000US25017336401,8.0,2.0,3.0,2.0,11.0,3.0,4.0,7.0,6.0,2.0,6.0,2.0,2.0,2.0,7.0,7.0,2.0,9.0,10.0,4.0,7.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,8.0,7.0,3.0,7.0,7.0,2.0,8.0,2.0,1.0,10.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,8.0
14000US33015059000,3.0,3.0,9.0,11.0,9.0,3.0,3.0,11.0,1.0,3.0,1.0,12.0,11.0,3.0,3.0,3.0,3.0,9.0,4.0,3.0,3.0,3.0,4.0,12.0,6.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,12.0,8.0,3.0,9.0,3.0,14.0,1.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,11.0,2.0
14000US25023501202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14000US25023500101,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14000US25017373500,18.0,17.0,21.0,18.0,18.0,11.0,17.0,21.0,11.0,17.0,18.0,16.0,17.0,17.0,18.0,17.0,12.0,12.0,19.0,16.0,17.0,21.0,18.0,17.0,17.0,16.0,16.0,17.0,23.0,18.0,14.0,17.0,15.0,16.0,16.0,14.0,16.0,15.0,18.0,11.0,16.0,18.0,19.0,9.0,15.0,14.0,16.0,18.0,17.0,18.0,14.0
